,date,open,high,low,close,volume
90,2014-12-23,99.0,99.0,98.7,98.7,20
91,2014-12-24,100.0,100.0,100.0,100.0,10
92,2014-12-25,99.2,99.2,99.2,99.2,700
93,2014-12-26,100.0,100.0,100.0,100.0,90
94,2015-01-09,98.5,100.0,98.5,100.0,48650
95,2015-01-12,98.9,99.6,98.9,99.59,12710
96,2015-01-13,99.99,99.99,99.99,99.99,20
97,2015-01-14,98.81,99.97,98.81,99.95,40
98,2015-01-15,97.15,99.94,97.15,99.92,40
99,2015-01-16,99.06,99.9,99.06,99.9,20
100,2015-01-19,97.55,99.89,97.55,99.89,140
101,2015-01-20,99.31,99.87,99.31,99.87,60
102,2015-01-21,99.7,99.7,99.7,99.7,10
103,2015-01-22,99.67,99.97,99.67,99.97,560
104,2015-01-23,99.77,99.77,99.77,99.77,20000
105,2015-01-26,100.0,100.0,100.0,100.0,1410
106,2015-01-27,100.02,100.02,100.02,100.02,5320
107,2015-01-30,97.65,100.0,97.65,97.65,6270
108,2015-02-02,99.48,99.98,98.22,99.7,11230
109,2015-02-03,99.98,99.98,99.98,99.98,10
110,2015-02-09,100.0,100.0,100.0,100.0,100
111,2015-02-11,100.0,100.0,100.0,100.0,790
112,2015-02-12,100.5,100.5,100.5,100.5,100
113,2015-02-13,100.51,100.56,100.51,100.56,778610
114,2015-02-16,100.0,100.5,100.0,100.5,80
115,2015-03-03,100.5,100.5,100.5,100.5,10
116,2015-03-18,101.49,101.49,101.49,101.49,10
117,2015-04-02,99.36,101.48,99.36,101.24,2500020
118,2015-05-11,100.55,100.65,100.55,100.65,10010
119,2015-05-13,100.97,100.97,100.97,100.97,10000
120,2015-05-15,98.79,101.48,98.79,100.68,250
121,2015-05-19,100.0,101.49,99.34,101.49,100010
122,2015-05-20,100.01,100.01,100.01,100.01,10
123,2015-05-21,101.21,101.39,101.21,101.39,70
124,2015-05-26,101.0,101.0,100.16,100.16,1810
125,2015-05-27,100.8,100.8,100.01,100.01,60010
126,2015-05-28,99.48,99.82,99.48,99.8,220
127,2015-06-02,99.9,99.9,99.9,99.9,50
128,2015-06-05,99.89,99.89,99.89,99.89,150
129,2015-06-08,99.99,99.99,99.99,99.99,10
130,2015-06-10,99.99,100.05,99.99,100.05,880
131,2015-07-02,100.72,100.72,100.72,100.72,300000
132,2015-07-09,98.22,100.72,98.22,100.72,140
133,2015-07-17,100.95,100.95,100.95,100.95,500000
134,2015-07-20,101.27,101.27,100.0,100.0,600010
135,2015-07-22,101.0,101.0,101.0,101.0,230
136,2015-07-31,99.02,99.02,99.02,99.02,10
137,2015-08-06,99.9,101.1,99.9,101.1,20
138,2015-10-09,101.0,101.0,101.0,101.0,10
139,2015-11-19,101.53,101.53,101.53,101.53,51300
140,2015-12-09,102.52,102.52,102.52,102.52,300000
141,2015-12-14,101.73,101.73,101.73,101.73,620
142,2015-12-16,101.72,101.72,101.72,101.72,620
143,2015-12-17,101.72,102.25,101.72,102.25,25960
144,2015-12-18,102.0,102.6,101.8,102.0,16590
145,2015-12-21,102.5,102.5,102.5,102.5,1240
146,2015-12-23,102.5,102.5,102.5,102.5,640
147,2015-12-24,102.35,102.7,102.35,102.7,3730
148,2015-12-30,103.0,103.0,103.0,103.0,600000
149,2015-12-31,102.8,102.8,102.8,102.8,500000
150,2016-01-04,102.59,102.6,102.59,102.59,1080
151,2016-01-05,102.6,102.6,102.6,102.6,5100000
152,2016-01-07,103.12,103.12,103.12,103.12,100000
153,2016-01-11,102.96,102.96,102.96,102.96,100000
154,2016-01-19,102.36,102.8,102.36,102.8,29040
155,2016-01-20,102.6,102.6,102.19,102.19,131040
156,2016-01-22,103.04,103.3,103.04,103.3,500100
157,2016-01-25,101.0,101.0,101.0,101.0,20
158,2016-02-01,102.09,102.99,102.09,102.99,110020
159,2016-02-02,102.1,102.6,102.1,102.6,10080
160,2016-02-03,102.6,102.6,102.6,102.6,4580
161,2016-02-04,102.6,102.6,102.6,102.6,7560
162,2016-02-05,102.2,102.4,102.2,102.3,10000
163,2016-02-15,102.4,103.7,102.4,103.5,1280
164,2016-02-18,102.29,102.56,102.27,102.55,1960
165,2016-02-19,102.28,103.47,102.27,103.47,1364
166,2016-02-22,102.51,102.99,102.5,102.99,15020
167,2016-02-23,102.7,102.95,102.67,102.95,14600
168,2016-02-24,102.74,103.24,102.74,102.94,106590
169,2016-02-25,102.78,102.9,102.78,102.9,550
170,2016-02-26,102.88,102.9,102.88,102.9,9480
171,2016-03-01,102.89,102.91,102.89,102.9,7110
172,2016-03-02,103.35,103.35,103.25,103.25,780
173,2016-03-03,103.16,103.19,103.16,103.19,1350
174,2016-03-04,103.2,103.2,103.11,103.11,2600
175,2016-03-07,103.15,103.15,103.07,103.07,1300
176,2016-03-10,102.88,102.95,102.86,102.91,1040
177,2016-03-11,103.1,103.27,103.1,103.27,900
178,2016-03-15,103.47,103.47,103.46,103.46,6410
179,2016-03-16,103.46,103.47,103.46,103.46,6210
180,2016-03-17,103.4,103.4,103.4,103.4,2310
181,2016-03-18,103.3,103.31,103.3,103.3,2250
182,2016-03-21,103.14,103.28,103.14,103.19,4530
183,2016-03-22,103.18,103.26,103.18,103.26,2000
184,2016-03-23,103.26,103.35,103.26,103.35,2000
185,2016-03-24,103.3,103.59,103.29,103.59,1860
186,2016-03-25,103.75,103.76,103.75,103.76,1750
187,2016-03-28,103.97,104.1,103.97,104.1,1300
188,2016-03-29,104.1,104.1,104.1,104.1,500
189,2016-04-01,103.55,103.55,103.55,103.55,10
190,2016-04-06,103.53,103.53,103.52,103.52,7360
191,2016-04-07,104.05,104.05,103.59,104.05,2250
192,2016-04-08,103.87,103.87,103.87,103.87,11250
193,2016-04-11,103.86,103.86,103.86,103.86,21340
194,2016-04-12,103.35,103.93,103.35,103.88,970
195,2016-04-13,103.86,103.86,103.86,103.86,240
196,2016-04-15,103.36,103.36,103.27,103.27,7880
197,2016-04-19,103.09,103.29,103.09,103.29,6480
198,2016-04-21,103.23,103.23,103.1,103.1,1680
199,2016-04-25,102.89,102.89,102.64,102.79,1700
200,2016-04-26,102.89,102.89,101.68,102.08,6710
201,2016-04-27,102.0,102.0,102.0,102.0,340
202,2016-04-28,102.67,102.67,102.67,102.67,500
203,2016-05-03,102.75,102.75,102.75,102.75,1860
204,2016-05-04,102.74,102.74,102.74,102.74,1860
205,2016-05-05,102.78,102.78,102.78,102.78,100
206,2016-05-12,102.8,103.29,102.8,103.27,4090
207,2016-05-13,103.26,103.3,103.2,103.3,11280
208,2016-05-16,104.0,104.0,103.07,103.07,3320
209,2016-05-23,102.98,102.98,102.92,102.92,960
210,2016-05-24,102.85,102.85,102.85,102.85,260
211,2016-05-25,102.85,102.85,102.85,102.85,1320
212,2016-06-03,102.65,102.65,102.65,102.65,460
213,2016-06-13,102.75,102.75,102.75,102.75,20000
214,2016-06-24,103.0,103.0,103.0,103.0,30
215,2016-06-28,103.0,103.0,103.0,103.0,30
216,2016-07-04,102.76,102.76,102.76,102.76,4920
217,2016-07-27,102.9,102.9,102.9,102.9,10
218,2016-08-01,103.32,103.32,103.32,103.32,50
219,2016-08-02,103.59,103.59,103.59,103.59,50
220,2016-08-04,103.69,103.69,103.69,103.69,50
221,2016-08-09,103.8,103.8,103.8,103.8,850
222,2016-08-10,103.8,103.8,103.8,103.8,260
223,2016-08-17,103.8,103.8,103.8,103.8,390
224,2016-08-26,103.2,103.2,103.2,103.2,10000
225,2016-09-12,103.1,103.1,103.1,103.1,10
226,2016-10-20,103.7,103.7,103.7,103.7,80100
227,2016-11-07,103.2,103.26,103.2,103.26,1670
228,2016-12-27,101.6,101.6,101.6,101.6,31370
229,2016-12-30,101.0,101.0,101.0,101.0,4420
230,2017-03-17,98.0,98.0,98.0,98.0,50
231,2017-03-20,99.2,99.2,99.2,99.2,50
232,2017-03-27,101.09,101.09,101.09,101.09,1100000
233,2017-11-14,99.0,99.0,99.0,99.0,10000
234,2017-12-29,98.72,98.72,98.72,98.72,4420
235,2018-02-27,100.65,100.65,100.65,100.65,10
236,2018-07-17,100.25,100.25,100.25,100.25,10
237,2018-11-30,100.89,100.89,100.89,100.89,5000
238,2018-12-11,100.87,100.87,100.87,100.87,16090
239,2019-02-25,101.49,101.49,100.96,100.96,10130
240,2019-02-26,101.0,101.0,101.0,101.0,10000
241,2019-03-11,100.93,100.93,100.93,100.93,110
242,2019-08-27,100.7,100.72,100.7,100.72,10970
243,2019-09-06,100.7,100.7,100.7,100.7,100
244,2019-09-09,100.65,100.65,100.65,100.65,9900
245,2020-03-09,100.63,100.63,100.63,100.63,18350
246,2020-03-26,100.9,100.9,100.9,100.9,100
247,2020-04-09,100.64,100.64,100.63,100.63,7260
248,2020-04-21,100.63,100.63,100.62,100.62,2020
249,2020-04-22,100.62,100.62,100.62,100.62,10
250,2020-04-28,100.62,100.62,100.62,100.62,910
251,2020-06-15,100.0,100.04,100.0,100.03,61600
252,2020-06-16,100.02,100.08,100.02,100.07,27740
253,2020-06-17,100.07,100.07,100.07,100.07,1660
